Cliente/Fornec,Descrição,Espessura,Largura,Compr,Potencial/consumo/mês-Kg,Tipo Material,Família Produto,E-mail,Contato,Fone,e-mail,Representante,Número de Faturamentos - No ANO,Peso Acumulado Faturado - No ANO,Peso Médio Mensal Faturado - No ANO,Dias s/ Compra,Situação, Cliente Prioritário, Preço Médio , Potencial Financeiro, Potencial de Comissão,12/19/2023,2023,12
METALLI ACOS,"CHAPA GR LCG  63,00 SAE 1045",63,"2,000.00",1500,"5,000",CG DO LCG,CHAPA,qualidade@metalliacosespeciais.com.br,MAICON,3217-4313,, JOCIARA,  -   ,  -   ,  -   ,"3,613",Inativo,, - , -, -,,,
METALLI ACOS,"CHAPA GR LCG 115,00 SAE 1045",115,"1,600.00",5000,"5,000",CG DO LCG,CHAPA,qualidade@metalliacosespeciais.com.br,MAICON,3217-4313,, JOCIARA,  -   ,  -   ,  -   ,"3,613",Inativo,, - , -, -,,,
METALLI ACOS,"CHAPA GR LCG 150,00 SAE 1045",150,"1,500.00",5400,"5,000",CG DO LCG,CHAPA,qualidade@metalliacosespeciais.com.br,MAICON,3217-4313,, JOCIARA,  -   ,  -   ,  -   ,"3,613",Inativo,, - , -, -,,,
METALMATRIX,"TIRA FF BOB 0,90 NBR6658 OL",0.9,12.00,,500,TFF OL BOB,FITA,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TIRA FF BOB 0,90 NBR6658 OL",0.9,15.00,,500,TFF OL BOB,FITA,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TIRA ZC BOB 1,25 NBR7008 ZC HDG USIGAL G",1.25,19.00,,500,TZC BOB,FITA,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL",1.5,19.00,,500,TFF OL BOB,FITA,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL",1.5,28.00,,500,TFF OL BOB,FITA,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL",1.5,45.00,,500,TFF OL BOB,FITA,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV B",1.55,20.00,,"1,500",TZC BOB,FITA,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC HDG USIGAL G",1.95,32.00,,"12,000",TZC BOB,FITA,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR NO REV B",1.95,72.00,,500,TZC BOB,FITA,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC HDG USIGAL G",1.95,63.00,,500,TZC BOB,FITA,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC HDG USIGAL G",1.95,82.00,,500,TZC BOB,FITA,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC HDG USIGAL G",1.95,72.00,,500,TZC BOB,FITA,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL",2.25,90.00,,500,TFQ DEC BOB,FITA,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL",2.25,63.00,,500,TFQ DEC BOB,FITA,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL",2.25,110.00,,500,TFQ DEC BOB,FITA,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL",2.25,66.00,,500,TFQ DEC BOB,FITA,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TIRA FQ DEC BOB 2,65 NBR6658 OL",2.65,45.00,,500,TFQ DEC BOB,FITA,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TR REL 0,70 BOB NBR5007 G2L50 BbOL REVESTIDO",0.7,90.00,,"8,000",TIRA REL REVESTIDA,RELAMINADO,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TR REL 0,70 BOB NBR5007 G2L60 BbOL REVESTIDO",0.7,14.00,,"8,000",TIRA REL REVESTIDA,RELAMINADO,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TR REL 1,00 BOB NBR5007 G2L50 BbOL  REVESTIDO",1,39.00,,"8,000",TIRA REL REVESTIDA,RELAMINADO,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALMATRIX,"TR REL 1,20 BOB NBR5007 G3L40 BbOL   REVESTIDO",1.2,27.50,,"8,000",TIRA REL REVESTIDA,RELAMINADO,eduardo@metalmatrix.com.br,EBER,3026-5259,, JOCIARA,  -   ,  -   ,  -   ,"2,827",Inativo, sim, - , -, -,,,
METALURGICA ALVORADA,"CHAPA FQ 2,00 NBR6658",2,"1,200.00",2000,"2,000",CFQ ,CHAPA,,,,, Sem Atendimento,  -   ,  -   ,  -   ,sem compra,sem compra,, - , -, -,,,
MICHELE HAAB,"PERFIL FQ DOB TP U 2,65 NBR 6658 BS <80",2.65,30x68x30,6000,"2,000",PERFIL FQ,PERFIL,fernando@artsmetal.com.br,FERNANDO,3226-7254--8115-9256,, JOCIARA,  -   ,  -   ,  -   ,"3,669",Inativo,, - , -, -,,,
MILANO MOV,"CHAPA FQ DEC 3,00 NBR6658 OL",3,"1,500.00",3000,"1,000",CFQ DEC OL,CHAPA,,,,, Sem Atendimento,  -   ,  -   ,  -   ,"5,683",Inativo,, - , -, -,,,
MOFERKO,"CHAPA FF 0,90 NBR6658 OL",0.9,"1,200.00",3000,"2,000",CFF OL ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA FF 0,90 NBR6658 OL",0.9,"1,500.00",3000,"1,000",CFF OL ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA ZC 0,95 NBR7008 ZC CR MIN RV B",0.95,"1,200.00",3000,"1,000",CZC,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA FF 1,20 NBR6658 OL",1.2,"1,200.00",3000,"2,000",CFF OL ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA FF 1,20 NBR6658 OL",1.2,"1,500.00",3000,"2,000",CFF OL ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA ZC 1,25 NBR7008 ZC CR MIN RV B",1.25,"1,200.00",3000,"1,000",CZC,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA FF 1,50 NBR6658 OL",1.5,"1,200.00",3000,"4,000",CFF OL ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA ZC 1,55 NBR7008 ZC CR MIN RV Z275",1.55,"1,200.00",3020,"3,000",#N/A,#N/A,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA FQ 1,80 NBR6658",1.8,"1,000.00",3000,"2,000",CFQ ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA FF 1,90 NBR6658 OL",1.9,"1,200.00",3000,"4,000",CFF OL ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA ZC 1,95 NBR7008 ZC CR MI RV B",1.95,"1,000.00",3000,"1,000",CZC,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA FQ 2,00 NBR6658",2,"1,200.00",3000,"6,000",CFQ ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA FQ 2,25 NBR6658",2.25,"1,200.00",3000,"1,000",CFQ ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA FQ 2,65 NBR6658",2.65,"1,200.00",3000,"4,000",CFQ ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA FQ 3,00 NBR6658",3,"1,200.00",3000,"10,000",CFQ ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CH DE PISO 3,00 PE-GAL COSIPISO II",3,"1,200.00",3000,"3,000",CFQ PISO ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA FQ 3,75 NBR6658",3.75,"1,200.00",3000,"3,000",CFQ ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA FQ 4,25 NBR6658",4.25,"1,200.00",3000,"4,000",CFQ ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA FQ 4,75 NBR6658",4.75,"1,200.00",3000,"10,000",CFQ ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA FQ 4,75 ASTM A 36",4.75,"1,200.00",3000,"3,000",CFQ ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA GR LTQ  6,30 NBR8300",6.3,"1,200.00",3000,"12,000",CG DO LTQ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA GR LTQ  6,30 NBR6656 LNE 38",6.3,"1,200.00",3000,"12,000",CG DO LTQ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA GR LTQ  8,00 NBR8300",8,"1,200.00",3000,"10,000",CG DO LTQ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA GR LTQ  8,00 NBR 6656 LNE 38",8,"1,200.00",3020,"60,000",CG DO LTQ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA GR LTQ  9,50 NBR8300",9.5,"1,200.00",3000,"6,000",CG DO LTQ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA GR LTQ  9,50 NBR 6656 LNE 38",9.5,"1,200.00",3000,"10,000",CG DO LTQ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA GR LCG   9,50 ASTM A 36",9.5,"2,000.00",6000,"10,000",CG DO LCG,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA GR LTQ 12,50 NBR8300",12.5,"1,200.00",3000,"4,000",CG DO LTQ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA GR LTQ 12,50 NBR6656 LNE 38",12.5,"1,200.00",3000,"70,000",CG DO LTQ,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA GR LCG  19,00 ASTM A 36",19,"2,000.00",6000,"1,000",CG DO LCG,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA GR LCG  22,40 ASTM A 36",22.4,"2,440.00",3000,"1,000",CG DO LCG,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA GR LCG  22,40 ASTM A 36",22.4,"2,000.00",3000,"1,000",CG DO LCG,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA GR LCG  25,00 ASTM A 36",25,"2,000.00",3000,"1,000",CG DO LCG,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA GR LCG  25,00 ASTM A 36",25,"2,440.00",3000,"1,000",CG DO LCG,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MOFERKO,"CHAPA GR LCG  31,50 ASTM A 36",31.5,"2,000.00",3000,"1,000",CG DO LCG,CHAPA,anisio@moferko.com.br,ANISIO,3211-2144,, MACIEL,  -   ,  -   ,  -   ,"4,078",Inativo,, - , -, -,,,
MORKATA,"CHAPA FF 1,50 NBR6658 OL",1.5,"1,200.00",2300,"2,000",CFF OL ,CHAPA,marcoslintes@hotmail.com,MARCOS,3213-7500,, MACIEL,  -   ,  -   ,  -   ,"4,817",Inativo,, - , -, -,,,
MORKATA,"CHAPA AL/ZN 0,43 ASTM A 792 CN C/TQ",0.43,"1,200.00",2500,"5,000",CGAL,CHAPA,marcoslintes@hotmail.com,MARCOS,3213-7500,, MACIEL,  -   ,  -   ,  -   ,"4,817",Inativo,, - , -, -,,,
MORKATA,"CHAPA AL/ZN 0,50 ASTM A 792 CN C/TQ",0.5,"1,200.00",3000,"5,000",CGAL,CHAPA,marcoslintes@hotmail.com,MARCOS,3213-7500,, MACIEL,  -   ,  -   ,  -   ,"4,817",Inativo,, - , -, -,,,
MOVIMENTO,"CHAPA ZC 1,55 SEGUNDA QUALIDADE",1.55,"1,000.00",2000,"2,000",CZC,CHAPA,movimento@movimentocontrole.com.br,CARLOS,3226-2016,, MACIEL,  -   ,  -   ,  -   ,"3,766",Inativo,, - , -, -,,,
MOVIMENTO,"CHAPA ZC 1,80 NBR7008 ZC EXTRAG GI RV Z8",1.8,"1,200.00",1700,"2,000",CZC,CHAPA,movimento@movimentocontrole.com.br,CARLOS,3226-2016,, MACIEL,  -   ,  -   ,  -   ,"3,766",Inativo,, - , -, -,,,
MOVIMENTO,"CHAPA ZC 1,95 NBR7008 ZC EXTRAGAL GI RV",1.95,"1,200.00",1350,"20,000",CZC,CHAPA,movimento@movimentocontrole.com.br,CARLOS,3226-2016,, MACIEL,  -   ,  -   ,  -   ,"3,766",Inativo,, - , -, -,,,
MULTIFER,"CHAPA FQ 2,00 NBR6658",2,"1,200.00",3000,"1,000",CFQ ,CHAPA,multifer@bestnet.com.br,NEURI FIORESE,54-3292-3939/9977-7997,, HAMILTON,  -   ,  -   ,  -   ,"5,650",Inativo, sim, - , -, -,,,
MULTIFER,"CH DE PISO 6,30 PE-GAL COSIPISO II",6.3,"1,200.00",3000,"1,000",CFQ PISO ,CHAPA,multifer@bestnet.com.br,NEURI FIORESE,54-3292-3939/9977-7997,, HAMILTON,  -   ,  -   ,  -   ,"5,650",Inativo, sim, - , -, -,,,
NAUTEC,"TR REL 0,60 BOB NBR6662 G1045CORL BbOL",0.6,35.00,,"1,000",TIRA REL,RELAMINADO,claudir@nautec.com.br,CLAUDIR,3026-7777,, Sem Atendimento,  -   ,  -   ,  -   ,"4,459",Inativo,, - , -, -,,,
NONO FERRERO,"TIRA FQ BOB 3,00 NBR6658",3,60.00,,500,TFQ BOB,FITA,nonoferrero@gmail.com,ANDRE,54-3286-6008 ,, HAMILTON,  -   ,  -   ,  -   ,"4,404",Inativo,, - , -, -,,,
OMP DO BRASI,"CHAPA FQ DEC 2,65 NBR6658 OL",2.65,"1,200.00",3100,"1,000",CFQ DEC OL,CHAPA,pcp@ompdobrasil.com.br,CLEITON,3292-6464,, MACIEL,  -   ,  -   ,  -   ,"3,631",Inativo,, - , -, -,,,
OMP DO BRASI,"TIRA FF BOB 1,06 NBR6658 OL",1.06,95.00,,500,TFF OL BOB,FITA,pcp@ompdobrasil.com.br,CLEITON,3292-6464,, MACIEL,  -   ,  -   ,  -   ,"3,631",Inativo,, - , -, -,,,
OMP DO BRASI,"TIRA FQ DEC BOB 2,00 NBR6658 OL",2,79.00,,500,TFQ DEC BOB,FITA,pcp@ompdobrasil.com.br,CLEITON,3292-6464,, MACIEL,  -   ,  -   ,  -   ,"3,631",Inativo,, - , -, -,,,
OMP DO BRASI,"TIRA FQ DEC BOB 2,65 NBR6658 OL",2.65,200.00,,500,TFQ DEC BOB,FITA,pcp@ompdobrasil.com.br,CLEITON,3292-6464,, MACIEL,  -   ,  -   ,  -   ,"3,631",Inativo,, - , -, -,,,
OMP DO BRASI,"TIRA FQ DEC BOB 2,65 NBR6658 OL",2.65,224.00,,500,TFQ DEC BOB,FITA,pcp@ompdobrasil.com.br,CLEITON,3292-6464,, MACIEL,  -   ,  -   ,  -   ,"3,631",Inativo,, - , -, -,,,
OMP DO BRASI,"TIRA FQ DEC BOB 3,00 NBR6658 OL",3,239.00,,500,TFQ DEC BOB,FITA,pcp@ompdobrasil.com.br,CLEITON,3292-6464,, MACIEL,  -   ,  -   ,  -   ,"3,631",Inativo,, - , -, -,,,
OMP DO BRASI,"TIRA FQ DEC BOB 3,00 NBR6658 OL",3,56.00,,500,TFQ DEC BOB,FITA,pcp@ompdobrasil.com.br,CLEITON,3292-6464,, MACIEL,  -   ,  -   ,  -   ,"3,631",Inativo,, - , -, -,,,
OMP DO BRASI,"TIRA FQ DEC BOB 4,00 NBR5906 EPA OL",4,105.00,,500,TFQ DEC BOB,FITA,pcp@ompdobrasil.com.br,CLEITON,3292-6464,, MACIEL,  -   ,  -   ,  -   ,"3,631",Inativo,, - , -, -,,,
PAG,"TR REL 1,20 NBR6662 G1050L BbOL",1.2,140.00,3030,,TIRA REL,RELAMINADO,rolospag@terra.com.br,,3229-2600,, Sem Atendimento,  -   ,  -   ,  -   ,"5,285",Inativo,, - , -, -,,,
PERFILLINE,"BOB ZC 0,43 NBR7008 ZC CR NO RV Z275",0.43,"1,200.00",,"10,000",BOBINA ZC,BOBINA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"BOB FF 1,50 NBR6658 OL",1.5,"1,200.00",,"10,000",BOBINA FF,BOBINA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"BOB ZC 1,55 NBR7008 ZC CR NO RV Z275 OL",1.55,"1,200.00",,0,BOBINA ZC,BOBINA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"BOB AL/ZN 1,55 ASTM A792 AZ150 C/TQ",1.55,"1,200.00",,0,BOBINA GALVALUME,BOBINA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"BOB FQ 2,00 CSN COR 420",2,"1,200.00",,"40,000",BOBINA FQ,BOBINA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"CHAPA ZC 2,30 NBR7008 ZC CR NO RV Z275",2.3,"1,200.00",3000,"1,000",CZC,CHAPA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"BOB ZC 2,30 NBR7008 ZC CR NO RV Z275",2.3,"1,200.00",,"50,000",BOBINA ZC,BOBINA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"CHAPA FQ 3,75 NBR6658",3.75,"1,200.00",3000,0,CFQ ,CHAPA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"TIRA FQ BOB 3,75 NBR6658",3.75,50.00,0,"2,000",TFQ BOB,FITA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"TIRA FQ BOB 3,75 NBR6658",3.75,150.00,0,"3,000",TFQ BOB,FITA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"CHAPA FQ 4,75 NBR6658",4.75,"1,200.00",3000,0,CFQ ,CHAPA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"BOB FQ 4,75 NBR6658",4.75,"1,200.00",,"5,000",BOBINA FQ,BOBINA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"CHAPA GR LTQ  6,30 NBR8300",6.3,"1,200.00",3000,"1,000",CG DO LTQ,CHAPA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"TIRA ZC BOB 0,43 NBR7008 ZC CR NO REV B",0.43,30.00,,0,TZC BOB,FITA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"TIRA ZC BOB 0,65 NBR7008 ZC CR MI REV B",0.65,107.00,,0,TZC BOB,FITA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"TIRA ZC BOB 0,95 NBR7008 ZC CR MI REV B",0.95,79.00,,0,TZC BOB,FITA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"TIRA FF BOB 1,20 NBR6658 OL",1.2,69.00,,0,TFF OL BOB,FITA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"TIRA FF BOB 1,50 NBR6658 OL",1.5,100.00,,0,TFF OL BOB,FITA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV B",1.55,26.00,,0,TZC BOB,FITA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"TIRA FQ BOB 2,00 NBR6658",2,100.00,,0,TFQ BOB,FITA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"TIRA ZC BOB 2,30 NBR7008 ZC CR NO REV B",2.3,132.00,,"100,000",TZC BOB,FITA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"TIRA FQ BOB 2,65 NBR6658",2.65,110.00,,0,TFQ BOB,FITA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
PERFILLINE,"TIRA FQ BOB 2,65 NBR6658",2.65,101.00,,0,TFQ BOB,FITA,compras@perfilline.com.br,VIVIANE,3213-8600,, MACIEL,  -   ,  -   ,  -   ,"2,853",Inativo, sim, - , -, -,,,
